Id,Sales
10470,6178.8926
10471,7351.0195
10472,4211.196
10473,9298.325
10474,16584.197
10475,4923.595
10476,2530.1055
10477,9478.989
10478,3363.7437
10479,5862.9766
10480,3359.2317
10481,6021.056
10482,4058.7556
10483,6018.202
10484,5096.2695
10485,5125.074
10486,9107.562
10487,5651.5503
10488,5686.1885
10489,6971.879
10490,5163.1855
10491,6293.464
10492,8331.875
10493,5041.9653
10494,5482.888
10495,4173.9346
10496,3354.6553
10497,5451.0425
10498,4562.037
10499,4737.436
10500,7685.0986
10501,7896.372
10502,7220.152
10503,4213.8555
10504,4063.0125
10505,4242.722
10506,5027.7256
10507,6472.5005
10508,2657.666
10509,6652.9165
10510,5241.1484
10511,7533.4033
10512,5401.8755
10513,4140.9473
10514,3204.9802
10515,2491.865
10516,8425.743
10517,5412.6035
10518,5474.7983
10519,11942.23
10520,7477.302
10521,4245.423
10522,5498.5527
10523,2460.779
10524,3956.3508
10525,3935.0776
10526,3437.6475
10527,8310.4375
10528,4646.1367
10529,8340.0
10530,10134.868
10531,5794.41
10532,5558.272
10533,4941.474
10534,5065.248
10535,4730.766
10536,10616.386
10537,5951.8164
10538,6646.2954
10539,3046.9072
10540,5523.9014
10541,5257.311
10542,7212.409
10543,6418.4126
10544,5157.849
10545,6617.9243
10546,4829.2344
10547,8286.241
10548,6554.676
10549,6382.0596
10550,8835.761
10551,6801.9844
10552,8202.1455
10553,3349.7498
10554,5019.8623
10555,4578.8
10556,8367.776
10557,6750.0605
10558,6863.6235
10559,6055.3413
10560,7827.6016
10561,4544.876
10562,6436.7803
10563,6122.105
10564,2903.21
10565,12236.946
10566,15983.669
10567,6800.045
10568,5845.32
10569,6896.2437
10570,7915.9937
10571,7679.852
10572,2796.593
10573,4432.5137
10574,5239.814
10575,7565.793
10576,2424.0015
10577,4158.027
10578,4930.9976
10579,4813.1436
10580,4932.7715
10581,2894.7222
10582,2933.5552
10583,7196.803
10584,3428.955
10585,4529.2397
10586,5233.4053
10587,5163.2495
10588,9181.662
10589,10670.859
10590,4798.36
10591,7207.932
10592,5661.0024
10593,10019.897
10594,4992.9717
10595,2829.69
10596,5121.9077
10597,11514.515
10598,3997.9312
10599,6931.505
10600,2105.233
10601,3667.6995
10602,5743.626
10603,5966.202
10604,4974.574
10605,8672.011
10606,8780.205
10607,7570.08
10608,4028.2651
10609,10435.374
10610,1975.9468
10611,3453.932
10612,6503.5293
10613,4400.4497
10614,10173.045
10615,2610.6
10616,4834.825
10617,5561.284
10618,7509.2637
10619,9202.08
10620,4838.322
10621,2717.1018
10622,8241.89
10623,10551.045
10624,4436.7646
10625,5045.9727
10626,8602.694
10627,5763.6465
10628,4624.714
10629,3541.6387
10630,7684.8423
10631,4356.841
10632,12737.405
10633,7071.5337
10634,13784.09
10635,6437.9653
10636,4257.5522
10637,2072.8123
10638,5923.629
10639,5334.232
10640,5074.688
10641,9020.522
10642,5466.22
10643,2621.8347
10644,6473.229
10645,3186.1072
10646,8438.28
10647,6954.9688
10648,6565.313
10649,7705.1284
10650,4434.3447
10651,6914.64
10652,7035.621
10653,5341.9717
10654,6272.4053
10655,3170.441
10656,8453.32
10657,5793.924
10658,3388.229
10659,4762.537
10660,7922.557
10661,5796.826
10662,3676.618
10663,4935.016
10664,5171.55
10665,5081.009
10666,4615.7544
10667,9739.507
10668,4446.5347
10669,3720.5078
10670,5634.761
10671,5013.8706
10672,2915.75
10673,4578.2627
10674,8039.686
10675,6741.49
10676,10333.282
10677,8190.7
10678,6846.6694
10679,5895.9067
10680,4228.887
10681,9420.621
10682,7592.1416
10683,6214.871
10684,4701.624
10685,5344.739
10686,4557.614
10687,2141.2969
10688,11277.793
10689,5994.9243
10690,5751.1143
10691,4440.355
10692,1338.3174
10693,7783.9067
10694,5616.8496
10695,5440.124
10696,3789.719
10697,5911.945
10698,5127.4165
10699,3986.0728
10700,9147.528
10701,4383.9844
10702,4262.88
10703,3582.0447
10704,2492.046
10705,4765.341
10706,12912.834
10707,4165.6733
10708,5659.55
10709,5051.039
10710,3732.8115
10711,3157.5496
10712,5921.0244
10713,2661.6812
10714,8685.321
10715,6085.6704
10716,2616.8403
10717,7837.5527
10718,2325.426
10719,3776.1543
10720,8779.15
10721,7376.881
10722,8320.455
10723,2267.9304
10724,4723.0605
10725,4777.5474
10726,3676.9827
10727,16385.129
10728,10665.935
10729,4975.2764
10730,3118.6533
10731,5225.519
10732,4208.1436
10733,2450.942
10734,7461.443
10735,4639.8564
10736,5172.507
10737,6780.6274
10738,4674.409
10739,4685.082
10740,5260.2
10741,6175.988
10742,6303.2983
10743,2685.233
10744,5262.9756
10745,6296.0938
10746,7617.8555
10747,5553.5605
10748,7131.138
10749,2105.2397
10750,8786.179
10751,4947.4214
10752,2750.3223
10753,4326.5913
10754,4309.806
10755,4358.3164
10756,6425.3037
10757,4048.7632
10758,5120.9014
10759,4670.8965
10760,7352.899
10761,7618.219
10762,4541.2188
10763,7237.355
10764,5753.4854
10765,2386.1438
10766,10472.813
10767,3684.5493
10768,3230.7285
10769,5922.0923
10770,8853.94
10771,8694.687
10772,3972.5369
10773,4477.097
10774,6135.123
10775,6609.37
10776,4382.5376
10777,7217.267
10778,2727.6726
10779,4307.0195
10780,3751.6243
10781,3183.9194
10782,2652.8918
10783,7330.1553
10784,6386.4985
10785,5482.783
10786,4643.221
10787,7420.018
10788,7348.1104
10789,4360.541
10790,5014.3394
10791,5143.449
10792,6813.1787
10793,5001.141
10794,1838.4795
10795,6097.7856
10796,5530.006
10797,5876.049
10798,5377.6875
10799,2676.0059
10800,9341.295
10801,2575.6157
10802,8403.391
10803,4863.178
10804,4289.6797
10805,7483.488
10806,3845.2559
10807,4089.4263
10808,8490.709
10809,2546.3372
10810,6546.441
10811,9057.517
10812,6383.928
10813,2358.514
10814,4628.673
10815,3363.1917
10816,2075.4307
10817,4864.835
10818,5970.2725
10819,5004.797
10820,4221.395
10821,4671.636
10822,4255.0557
10823,8820.083
10824,5031.943
10825,5562.886
10826,3935.607
10827,5312.003
10828,5633.5737
10829,6054.8794
10830,7432.13
10831,7723.774
10832,7918.78
10833,5469.5215
10834,5061.336
10835,2747.334
10836,5173.4688
10837,8510.897
10838,6513.3813
10839,6112.1685
10840,13348.123
10841,3130.902
10842,4737.635
10843,4019.6553
10844,8266.2
10845,9291.26
10846,7374.862
10847,7235.9883
10848,7438.2217
10849,8170.484
10850,6315.9487
10851,4836.564
10852,2036.2615
10853,4613.505
10854,3019.3723
10855,2933.845
10856,6707.695
10857,16849.715
10858,5270.1343
10859,2992.7312
10860,4590.652
10861,4229.4077
10862,5484.693
10863,1907.8558
10864,6055.0645
10865,6475.44
10866,3356.4512
10867,10732.907
10868,11168.75
10869,3376.671
10870,5159.9805
10871,3684.5881
10872,3687.5732
10873,3955.702
10874,8050.9736
10875,3486.802
10876,4335.8955
10877,4532.745
10878,5034.901
10879,4873.1523
10880,6969.93
10881,2904.1448
10882,7828.744
10883,6568.238
10884,4671.164
10885,3843.3599
10886,3735.0093
10887,4789.324
10888,4233.8604
10889,9274.482
10890,3948.2754
10891,3610.0984
10892,6259.09
10893,5847.1104
10894,5550.939
10895,4678.3164
10896,5403.051
10897,9562.349
10898,6449.889
10899,5811.697
10900,3508.3354
10901,4336.768
10902,6041.0347
10903,3585.364
10904,4729.1963
10905,4793.6978
10906,10912.886
10907,6961.36
10908,4292.2134
10909,5615.4243
10910,4575.9575
10911,6437.996
10912,5084.6597
10913,8623.792
10914,6336.706
10915,4642.6455
10916,4243.1836
10917,1948.4459
10918,3816.3325
10919,18668.959
10920,2060.0352
10921,4759.9937
10922,6043.7314
10923,6518.838
10924,5747.32
10925,7740.721
10926,5238.6997
10927,5730.963
10928,2711.2617
10929,7444.191
10930,3771.5752
10931,6158.5576
10932,9061.587
10933,3791.2231
10934,7462.2544
10935,6232.745
10936,3087.005
10937,5814.852
10938,6292.353
10939,2483.948
10940,8593.97
10941,6403.4375
10942,4425.15
10943,9455.575
10944,8366.508
10945,6198.7383
10946,4429.9775
10947,3532.7778
10948,5089.653
10949,3088.8433
10950,5805.087
10951,2396.1506
10952,5550.2344
10953,2702.8606
10954,5233.1807
10955,5322.9946
10956,4459.6733
10957,5195.604
10958,8399.281
10959,5112.809
10960,7091.5063
10961,5072.684
10962,5663.1626
10963,8708.24
10964,6609.4204
10965,3711.7979
10966,4917.2964
10967,4869.4497
10968,3840.3035
10969,11657.491
10970,5380.4067
10971,4767.373
10972,8381.099
10973,6344.9556
10974,1867.756
10975,8971.607
10976,7915.631
10977,5915.3516
10978,6579.211
10979,6312.094
10980,7560.865
10981,4845.5684
10982,4093.4028
10983,3177.3716
10984,5391.498
10985,7314.9927
10986,2702.2158
10987,7288.847
10988,6363.975
10989,4623.682
10990,6933.7334
10991,4454.1846
10992,7071.709
10993,2721.686
10994,4538.3306
10995,4868.827
10996,3575.558
10997,5791.2993
10998,6803.1455
10999,7738.7573
11000,5632.268
11001,3848.0923
11002,5951.737
11003,6632.515
11004,6705.0913
11005,2872.4492
11006,2615.6575
11007,7845.6
11008,5805.9565
11009,3767.1667
11010,7382.9062
11011,6709.1025
11012,5835.9604
11013,4855.354
11014,1800.4152
11015,5938.4956
11016,5965.605
11017,4921.5947
11018,8067.462
11019,6270.12
11020,3322.2224
11021,5266.1543
11022,2990.9673
11023,1066.9456
11024,5979.3853
11025,9006.69
11026,5190.626
11027,4308.6343
11028,2896.3396
11029,4743.0425
11030,7271.1685
11031,5307.48
11032,8009.683
11033,3817.756
11034,4176.4595
11035,3209.4807
11036,6223.6147
11037,3232.853
11038,2592.126
11039,4041.2776
11040,3603.9048
11041,6631.0474
11042,4092.3606
11043,4990.3813
11044,5122.699
11045,7265.276
11046,4574.4346
11047,4157.789
11048,9181.688
11049,6547.409
11050,6191.028
11051,1932.7848
11052,4649.932
11053,5205.3315
11054,3610.4739
11055,7162.5635
11056,8513.276
11057,6402.8813
11058,5816.355
11059,5422.9395
11060,6509.4375
11061,10244.2295
11062,3099.839
11063,3605.6243
11064,4950.0557
11065,5533.383
11066,5404.525
11067,7568.8022
11068,6461.2065
11069,5778.4375
11070,2682.4138
11071,5362.8574
11072,6428.5156
11073,3223.6172
11074,5996.4395
11075,3031.4336
11076,6522.9243
11077,4974.6074
11078,5244.174
11079,5957.32
11080,3822.7559
11081,4611.4683
11082,6593.5405
11083,4529.849
11084,7737.9897
11085,5487.0366
11086,8307.046
11087,4794.7134
11088,3574.893
11089,8220.394
11090,2596.6714
11091,9145.417
11092,5440.814
11093,4384.4023
11094,6581.313
11095,4292.398
11096,4273.2256
11097,6115.854
11098,2941.1226
11099,2831.5615
11100,5671.385
11101,5809.014
11102,9491.51
11103,5955.8374
11104,5244.1235
11105,3335.2642
11106,6042.4233
11107,2978.2256
11108,9670.142
11109,6893.8105
11110,12198.702
11111,5247.8716
11112,5375.2974
11113,7625.1396
11114,6959.7993
11115,2926.052
11116,8099.7983
11117,6069.931
11118,5922.4707
11119,5409.032
11120,4886.8706
11121,2884.0947
11122,4903.4937
11123,3298.607
11124,2562.058
11125,6980.3154
11126,5666.929
11127,19851.984
11128,7658.5586
11129,4475.9917
11130,7684.7764
11131,10323.204
11132,6545.1675
11133,7711.223
11134,5971.093
11135,7539.4634
11136,7781.7393
11137,5078.7896
11138,5903.244
11139,7408.774
11140,7999.674
11141,7598.6836
11142,7710.532
11143,5834.419
11144,5098.204
11145,5595.444
11146,10526.981
11147,10886.169
11148,9859.608
11149,8226.605
11150,3995.4417
11151,6488.0273
11152,4460.579
11153,8513.033
11154,11487.99
11155,9270.484
11156,6089.52
11157,5174.945
11158,4268.719
11159,5893.556
11160,10366.954
11161,6966.2217
11162,5441.7744
11163,5569.9
11164,7746.785
11165,3733.089
11166,7731.7783
11167,4544.82
11168,7536.2993
11169,6948.8813
11170,5884.782
11171,8137.975
11172,6398.962
11173,4875.9473
11174,6843.007
11175,7985.502
11176,11979.648
11177,6120.0146
11178,7682.2256
11179,7525.3745
11180,9731.782
11181,6815.4014
11182,9865.732
11183,4497.373
11184,4776.2485
11185,6126.2466
11186,6477.435
11187,9631.693
11188,8054.806
11189,5566.83
11190,7849.889
11191,6735.1787
11192,9889.795
11193,4290.208
11194,13645.127
11195,4887.742
11196,5985.2686
11197,8809.027
11198,4817.2954
11199,6629.1504
11200,7119.795
11201,7863.588
11202,6092.774
11203,5674.0415
11204,7888.8438
11205,8225.555
11206,7707.1055
11207,5203.7085
11208,7788.6597
11209,11808.414
11210,7192.5483
11211,4500.3516
11212,7542.268
11213,6201.0444
11214,6564.424
11215,7880.4287
11216,4216.0107
11217,8787.385
11218,6231.129
11219,7385.0894
11220,7835.684
11221,5607.9097
11222,6106.545
11223,5180.343
11224,8289.973
11225,9031.524
11226,4881.718
11227,5224.826
11228,6939.966
11229,6168.893
11230,6095.628
11231,8679.971
11232,6391.9346
11233,7648.259
11234,5642.2964
11235,4847.381
11236,6752.836
11237,8509.209
11238,7688.5005
11239,8922.685
11240,8798.473
11241,5747.6323
11242,9161.499
11243,5998.6475
11244,7337.647
11245,9272.749
11246,6950.0415
11247,10318.165
11248,8691.296
11249,7996.1494
11250,6118.5967
11251,7817.067
11252,8333.893
11253,6301.543
11254,3933.0437
11255,5496.099
11256,7915.6763
11257,6007.036
11258,4699.826
11259,8817.803
11260,6239.937
11261,5856.085
11262,6517.4517
11263,5577.949
11264,7493.43
11265,7483.352
11266,6655.1636
11267,5752.3105
11268,6071.819
11269,7003.9775
11270,3903.2927
11271,7042.0327
11272,5346.646
11273,9076.161
11274,7406.5625
11275,6281.6074
11276,11626.69
11277,4915.6787
11278,5278.5107
11279,11197.878
11280,7652.666
11281,8871.996
11282,8041.02
11283,6072.711
11284,6394.6665
11285,5622.767
11286,7921.9375
11287,11412.833
11288,6475.965
11289,3477.3882
11290,4981.345
11291,9154.101
11292,9984.523
11293,6653.1265
11294,7194.3667
11295,5093.0425
11296,4964.0513
11297,3398.1082
11298,5093.3486
11299,6809.079
11300,7195.032
11301,6698.328
11302,6927.9224
11303,8568.466
11304,9752.242
11305,8376.248
11306,5072.06
11307,9401.978
11308,11549.523
11309,5927.0312
11310,7609.5264
11311,5829.029
11312,7182.3135
11313,4440.4062
11314,7048.5303
11315,5700.1772
11316,8922.914
11317,7934.793
11318,8582.125
11319,8173.7266
11320,5907.8857
11321,8771.943
11322,18623.914
11323,10444.086
11324,5669.4053
11325,3250.7466
11326,6685.805
11327,8705.491
11328,6134.942
11329,12488.652
11330,20331.74
11331,3887.2666
11332,5286.512
11333,8845.297
11334,5589.773
11335,8803.064
11336,6687.9414
11337,8064.5156
11338,4728.3706
11339,6560.599
11340,6522.5386
11341,7746.6377
11342,9315.537
11343,6347.764
11344,6353.125
11345,7153.128
11346,5089.211
11347,5279.0444
11348,7833.3228
11349,6036.6567
11350,5930.888
11351,7744.8716
11352,5877.058
11353,5765.472
11354,7230.862
11355,7213.95
11356,9078.715
11357,7841.8896
11358,7724.687
11359,6326.5483
11360,4071.4553
11361,6363.1074
11362,7489.1997
11363,6189.1733
11364,4607.8975
11365,9007.129
11366,7128.003
11367,9980.753
11368,6750.2407
11369,5895.136
11370,5377.6357
11371,4889.719
11372,10512.725
11373,5669.07
11374,8404.48
11375,15148.303
11376,7804.946
11377,6317.1597
11378,5739.3438
11379,4867.694
11380,8023.4307
11381,4280.1357
11382,5268.3296
11383,10690.04
11384,5778.4097
11385,15536.174
11386,13609.425
11387,5051.4775
11388,7051.7046
11389,6265.4927
11390,7189.455
11391,5922.6006
11392,11261.777
11393,8215.213
11394,9482.669
11395,4541.2837
11396,7819.1177
11397,5325.6045
11398,8658.241
11399,7254.377
11400,6626.0527
11401,7065.304
11402,6138.378
11403,9022.537
11404,9657.625
11405,5848.348
11406,10644.928
11407,7054.005
11408,9573.2705
11409,5977.9365
11410,5431.1025
11411,5845.1865
11412,10089.866
11413,6943.6807
11414,8315.171
11415,6807.2153
11416,9631.271
11417,4590.7437
11418,9058.743
11419,6723.157
11420,4353.426
11421,14573.251
11422,17393.07
11423,7687.826
11424,7475.3193
11425,9621.759
11426,10696.078
11427,11478.571
11428,6439.0767
11429,7812.878
11430,6437.2163
11431,9249.376
11432,4377.2065
11433,6005.3228
11434,6039.1045
11435,5909.667
11436,8193.959
11437,4983.822
11438,4920.7783
11439,7356.4487
11440,3681.8088
11441,4761.215
11442,6037.0366
11443,6906.058
11444,10145.042
11445,8678.713
11446,7243.791
11447,6427.5166
11448,6054.833
11449,11527.514
11450,7391.03
11451,6323.586
11452,5020.264
11453,9691.914
11454,4795.2163
11455,7542.8584
11456,3599.0745
11457,5171.3574
11458,7585.063
11459,6423.949
11460,5743.0127
11461,9391.465
11462,10198.001
11463,11771.576
11464,6295.7817
11465,10167.816
11466,3254.9448
11467,5593.6616
11468,7378.0493
11469,4593.3105
11470,8819.436
11471,5416.684
11472,5302.2227
11473,9509.859
11474,10395.926
11475,8218.1045
11476,5612.9453
11477,5491.4824
11478,9168.746
11479,8167.9673
11480,5758.965
11481,5648.839
11482,7438.371
11483,9731.772
11484,4646.912
11485,5952.697
11486,8414.339
11487,9062.71
11488,13241.233
11489,6116.618
11490,14584.639
11491,7058.7837
11492,5547.71
11493,3822.7634
11494,6032.4033
11495,6212.915
11496,5890.482
11497,8866.879
11498,5252.414
11499,4809.114
11500,7805.2437
11501,3902.2688
11502,7868.3823
11503,7169.993
11504,7933.3325
11505,9229.338
11506,5628.4443
11507,9688.994
11508,6286.8643
11509,5802.026
11510,5452.5923
11511,5122.7383
11512,10444.763
11513,6520.418
11514,4846.8125
11515,7572.4126
11516,9267.479
11517,7920.8496
11518,6027.037
11519,8936.524
11520,5574.7153
11521,6638.186
11522,6151.6416
11523,9997.025
11524,6138.2544
11525,6501.9287
11526,6021.148
11527,5612.827
11528,4192.1816
11529,5779.887
11530,8805.541
11531,8855.503
11532,11631.016
11533,11618.376
11534,8905.875
11535,6282.0986
11536,5181.5933
11537,11102.435
11538,11087.006
11539,7379.8013
11540,8665.719
11541,9600.703
11542,5859.935
11543,3821.1992
11544,10696.966
11545,6232.8403
11546,6689.7153
11547,6145.689
11548,2981.822
11549,11974.782
11550,5956.195
11551,6011.518
11552,5515.988
11553,5652.6772
11554,6959.6665
11555,7773.8975
11556,7178.4233
11557,5179.9575
11558,5060.6167
11559,4199.186
11560,3434.917
11561,7577.1377
11562,17912.13
11563,4643.341
11564,6234.791
11565,7046.7764
11566,5993.7695
11567,5437.6284
11568,5354.9146
11569,4197.88
11570,7560.469
11571,7469.8457
11572,4130.418
11573,9032.542
11574,5507.5967
11575,5175.6606
11576,10134.811
11577,8201.098
11578,9417.279
11579,5480.0073
11580,6779.9097
11581,5087.148
11582,5407.273
11583,15064.925
11584,10263.906
11585,7010.9624
11586,5891.308
11587,4799.6914
11588,6193.006
11589,4667.939
11590,9303.506
11591,5397.482
11592,5431.771
11593,8049.131
11594,5144.112
11595,6403.468
11596,6861.47
11597,7515.7773
11598,7350.704
11599,4396.351
11600,5214.0576
11601,6661.0376
11602,9277.384
11603,9064.759
11604,7373.6523
11605,4689.3833
11606,8202.372
11607,6278.834
11608,5137.11
11609,7813.124
11610,7620.879
11611,6690.9214
11612,6541.604
11613,6863.6304
11614,6626.6787
11615,5897.3745
11616,7381.2725
11617,7160.2954
11618,6142.718
11619,9490.252
11620,6328.624
11621,5061.9683
11622,12574.432
11623,5923.2163
11624,3506.6257
11625,8666.033
11626,9451.681
11627,10288.468
11628,5070.5264
11629,6850.1904
11630,6123.664
11631,7453.7397
11632,6454.9175
11633,9180.655
11634,3531.9219
11635,6049.7534
11636,6306.1187
11637,5205.108
11638,5280.465
11639,7170.2734
11640,8924.232
11641,5845.967
11642,8096.23
11643,7653.3887
11644,9061.388
11645,5437.6235
11646,6733.6113
11647,6481.6006
11648,8297.694
11649,9276.437
11650,3971.3926
11651,8787.696
11652,7435.647
11653,7871.61
11654,4779.521
11655,4093.7932
11656,8342.586
11657,6344.0176
11658,9361.647
11659,7150.5493
11660,5764.823
11661,8763.348
11662,6635.7485
11663,6583.9126
11664,7950.224
11665,6136.2817
11666,9050.841
11667,11463.78
11668,7603.396
11669,4846.4795
11670,5736.4316
11671,4632.635
11672,3479.6943
11673,8650.879
11674,6246.0522
11675,9585.871
11676,4827.438
11677,6191.848
11678,6252.902
11679,9527.718
11680,5333.993
11681,5479.568
11682,6057.0107
11683,7618.219
11684,5451.474
11685,7818.7896
11686,8278.698
11687,8777.735
11688,8013.1978
11689,7326.744
11690,6402.0938
11691,4950.0933
11692,5627.038
11693,11787.575
11694,9337.402
11695,7677.1865
11696,16324.001
11697,6433.38
11698,5293.203
11699,6129.3037
11700,9331.5625
11701,10515.24
11702,7571.7773
11703,8091.8994
11704,8760.456
11705,7777.465
11706,6985.6904
11707,6112.9614
11708,5229.0093
11709,5095.4766
11710,4017.4512
11711,5489.555
11712,8895.052
11713,17208.682
11714,6573.045
11715,4802.9937
11716,8044.3726
11717,4303.57
11718,6683.6113
11719,4446.5684
11720,9068.261
11721,6756.4824
11722,6868.7056
11723,14137.222
11724,13083.712
11725,5636.885
11726,6985.3706
11727,4198.789
11728,5291.118
11729,5511.691
11730,8449.741
11731,4916.4385
11732,4907.883
11733,5642.4097
11734,5762.25
11735,7997.6294
11736,7298.2314
11737,3575.9333
11738,7817.35
11739,8873.046
11740,7901.51
11741,5410.632
11742,4679.1016
11743,8293.081
11744,4775.7065
11745,10067.285
11746,4818.0625
11747,5673.408
11748,7435.3135
11749,7236.085
11750,4656.097
11751,6433.0483
11752,6994.9185
11753,9753.86
11754,9998.179
11755,6199.253
11756,4118.839
11757,5448.09
11758,6495.148
11759,5042.4272
11760,6408.533
11761,6300.9775
11762,11218.5
11763,7867.8267
11764,6784.4316
11765,7752.9204
11766,4758.813
11767,9384.614
11768,5685.787
11769,11997.428
11770,6690.908
11771,5707.691
11772,6147.3896
11773,4892.5703
11774,6809.6377
11775,18865.523
11776,4493.964
11777,5249.5894
11778,10640.848
11779,6687.7754
11780,6911.785
11781,8521.034
11782,6531.1045
11783,5361.1543
11784,4493.047
11785,9591.395
11786,6107.8794
11787,7535.25
11788,8296.388
11789,4459.0435
11790,7620.196
11791,7080.2534
11792,4333.274
11793,8722.787
11794,9917.262
11795,4388.243
11796,8334.966
11797,7388.0347
11798,5299.629
11799,9384.82
11800,6979.1636
11801,8817.921
11802,5193.0425
11803,5342.8174
11804,6259.227
11805,4220.618
11806,7937.889
11807,4494.144
11808,6429.6685
11809,4934.8374
11810,6178.6035
11811,6092.7563
11812,7096.859
11813,7048.6177
11814,9436.89
11815,6197.5083
11816,7612.626
11817,5909.588
11818,9489.69
11819,9340.492
11820,7095.417
11821,3754.979
11822,5969.441
11823,7356.568
11824,3924.892
11825,11958.94
11826,5652.1646
11827,6431.1406
11828,10931.929
11829,6902.8384
11830,4388.4233
11831,10478.889
11832,10179.393
11833,5676.786
11834,9033.171
11835,9869.5625
11836,6569.992
11837,5397.194
11838,7609.65
11839,5810.3716
11840,5905.2153
11841,7800.7856
11842,5010.471
11843,7734.3525
11844,7923.245
11845,6680.909
11846,8494.32
11847,6345.4517
11848,6940.1377
11849,4323.571
11850,7877.393
11851,7764.8794
11852,6510.232
11853,6484.705
11854,7528.3325
11855,9595.411
11856,6492.5957
11857,5086.3765
11858,6662.785
11859,7472.3613
11860,7122.7227
11861,4615.807
11862,4253.4116
11863,7381.8433
11864,7465.892
11865,5909.8076
11866,8688.204
11867,6722.7593
11868,6810.3457
11869,5737.034
11870,3478.8945
11871,6988.583
11872,7419.749
11873,7395.1763
11874,9208.797
11875,8310.493
11876,4970.3955
11877,8350.379
11878,3951.968
11879,2794.0942
11880,7986.0273
11881,11688.13
11882,8230.436
11883,7627.438
11884,4655.848
11885,7016.5083
11886,8550.815
11887,6233.4526
11888,8377.678
11889,5459.2847
11890,4648.282
11891,5355.578
11892,6209.6387
11893,5859.8843
11894,5555.849
11895,5162.4614
11896,4376.9727
11897,6879.0454
11898,7783.5654
11899,5673.473
11900,6331.957
11901,8012.7163
11902,5778.1895
11903,5635.3687
11904,9602.9
11905,7600.198
11906,5991.8315
11907,4060.4167
11908,12493.823
11909,6673.445
11910,6012.9233
11911,8399.248
11912,8105.8105
11913,7860.206
11914,6509.2324
11915,7328.0093
11916,10997.907
11917,13312.105
11918,5520.5093
11919,4812.785
11920,5551.8975
11921,6622.66
11922,6164.6753
11923,7361.2563
11924,9330.618
11925,5969.988
11926,4447.3154
11927,5892.4375
11928,8533.682
11929,5475.592
11930,7848.9834
11931,4191.9175
11932,7657.872
11933,7397.4834
11934,7798.1445
11935,8988.857
11936,6563.7163
11937,4439.0293
11938,6967.012
11939,7976.7554
11940,9288.478
11941,7959.64
11942,8140.039
11943,6477.7754
11944,4732.9595
11945,10088.846
11946,4719.296
11947,10538.343
11948,6362.561
11949,4420.956
11950,7100.7046
11951,5941.7026
11952,7838.2407
11953,8604.623
11954,4351.927
11955,5065.572
11956,7619.3965
11957,8604.533
11958,9701.422
11959,5686.921
11960,5839.4746
11961,5980.4233
11962,6898.5596
11963,5923.1426
11964,10930.459
11965,9137.492
11966,11414.097
11967,4596.5586
11968,6811.4434
11969,9597.15
11970,8358.435
11971,5839.402
11972,10819.262
11973,6558.422
11974,5893.421
11975,5550.579
11976,5745.3247
11977,5422.758
11978,6159.2686
11979,4755.954
11980,5081.8765
11981,8628.721
11982,6829.1377
11983,20132.303
11984,7354.428
11985,4604.488
11986,8111.046
11987,10392.872
11988,8157.6904
11989,8005.681
11990,6116.274
11991,8174.3345
11992,8139.341
11993,5082.9478
11994,5947.5547
11995,7340.482
11996,8225.193
11997,7599.5312
11998,9085.593
11999,5720.0186
12000,4824.5425
12001,5734.807
12002,10455.816
12003,10791.579
12004,10723.259
12005,8471.885
12006,4831.9023
12007,6314.0693
12008,4357.3145
12009,8517.149
12010,11922.622
12011,9503.213
12012,6318.63
12013,5662.5576
12014,4066.549
12015,5985.982
12016,10891.288
12017,6694.7065
12018,5589.08
12019,5406.5664
12020,8253.618
12021,3581.7305
12022,7474.164
12023,4552.426
12024,7173.879
12025,7029.048
12026,6001.0176
12027,8100.0996
12028,6510.5117
12029,5131.9966
12030,7089.1865
12031,7869.455
12032,12037.82
12033,6130.8706
12034,8212.494
12035,7639.546
12036,9675.004
12037,6819.6216
12038,9907.619
12039,4711.141
12040,5319.5635
12041,6647.094
12042,6391.977
12043,9578.751
12044,8083.899
12045,5596.7354
12046,8003.665
12047,6342.989
12048,10296.085
12049,4064.6873
12050,14754.346
12051,5079.637
12052,6013.652
12053,9302.29
12054,4974.4272
12055,6828.194
12056,6677.966
12057,8073.666
12058,6091.4316
12059,5834.2573
12060,7863.16
12061,8251.028
12062,8151.5303
12063,5081.154
12064,7889.898
12065,11735.267
12066,7219.0713
12067,5015.43
12068,7245.657
12069,6302.4326
12070,6061.0967
12071,7444.397
12072,4094.3013
12073,8859.964
12074,6555.695
12075,7192.5005
12076,8094.3926
12077,4373.517
12078,5895.4116
12079,5029.381
12080,8300.829
12081,9179.01
12082,5056.689
12083,5460.316
12084,7126.3584
12085,6011.7764
12086,6231.5566
12087,7962.2827
12088,6154.934
12089,8019.5977
12090,5793.8022
12091,4541.3403
12092,6833.888
12093,8565.532
12094,8135.9185
12095,8752.539
12096,8744.52
12097,5811.946
12098,9365.516
12099,6043.876
12100,7522.511
12101,9741.189
12102,6615.248
12103,10835.153
12104,8357.295
12105,7939.1006
12106,6247.6855
12107,7546.283
12108,8166.791
12109,6341.888
12110,3777.1091
12111,6072.4795
12112,8149.6177
12113,5899.8164
12114,4511.5137
12115,9137.057
12116,6579.8257
12117,5752.19
12118,6474.316
12119,5836.7563
12120,8253.193
12121,7957.8335
12122,6988.8364
12123,5779.3027
12124,6196.935
12125,7006.991
